onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.006797378	5	2	1	4.9	0.39	14.47	0.31
30.010722747	5	1	1	22.99	0.42	31.96	0.28
45.015002956	5	1	1	25.53	0.35	3.07	0.55
60.020561897	5	2	1	5.28	0.6	11.13	0.37
71.023563263	5	2	1	5.48	0.43	35.03	0.22
82.027692812	5	1	1	19.35	0.37	14.15	0.55
95.03332379	5	1	1	26.14	0.36	30.85	0.27
110.037879767	5	1	1	2.72	0.27	1.03	0.58
123.040961967	5	2	1	38.7	0.27	22.38	0.47
134.045936112	5	1	1	13.24	0.44	14.93	0.39
145.051017164	5	2	1	31.42	0.25	16.01	0.52
158.055070006	5	2	1	16.35	0.52	35.99	0.4
171.058942153	5	1	1	35.78	0.59	0.76	0.6
186.065452458	5	1	1	36.63	0.37	18.52	0.48
201.068207929	5	1	1	38.46	0.45	1.61	0.57
218.075835395	5	1	0	36.63	0.37	18.52	0.48
231.080697724	5	2	0	28.31	0.2	19.5	0.49
244.088148082	5	1	0	23.79	0.43	37.5	0.23
255.091946311	5	1	0	3.96	0.3	2.94	0.51
268.097019604	5	1	0	11.7	0.22	1.17	0.23
281.099993074	5	2	0	14.03	0.57	36.78	0.25
296.103626617	5	2	0	34.72	0.2	20.87	0.4
307.108140212	5	2	0	29.81	0.55	34.83	0.44
318.110829747	5	1	0	38.69	0.41	33.01	0.46
329.116166685	5	1	0	31.61	0.35	19.29	0.56
344.12105276	5	2	0	15.34	0.31	12.76	0.38
359.125734414	5	1	0	10.55	0.33	2.76	0.47
370.12859119	5	2	0	5.48	0.43	35.03	0.22
385.131502298	5	2	0	30.73	0.3	28.08	0.47
398.134170956	5	1	0	19.68	0.51	17.31	0.58
