onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.00592223	5	2	1	34.72	0.2	20.87	0.4
32.008808416	5	1	1	11.7	0.22	1.17	0.23
45.015301715	5	2	1	1.36	0.38	22.59	0.35
60.019284013	5	1	1	13.65	0.49	14.16	0.46
71.025050947	5	1	1	19.39	0.41	20.9	0.36
86.027808202	5	2	1	38.48	0.21	21.13	0.5
99.032369103	5	2	1	7.48	0.29	9.63	0.28
112.034413716	5	1	1	26.81	0.3	22.92	0.34
123.038363418	5	2	1	19.24	0.42	37.94	0.24
138.044638866	5	1	1	10.37	0.26	11.96	0.21
149.048065493	5	1	1	36.6	0.21	10.86	0.54
160.052021275	5	1	1	21.27	0.48	29.19	0.32
171.055946825	5	2	1	0.6	0.54	28	0.3
186.058092889	5	1	1	16.14	0.6	18.13	0.4
199.063606653	5	1	1	21.77	0.54	35.27	0.22
218.069826041	5	1	0	13.19	0.3	1	0.55
233.072570387	5	2	0	25.66	0.4	35.98	0.24
246.077092305	5	1	0	26.03	0.21	0.11	0.46
261.083119853	5	1	0	22.57	0.43	23.42	0.41
276.087711733	5	1	0	37.71	0.24	9.1	0.41
289.091110172	5	1	0	14.76	0.31	7.88	0.32
300.093416156	5	2	0	4.9	0.39	14.47	0.31
313.097022146	5	1	0	7.23	0.6	7.29	0.41
326.102440149	5	1	0	3.86	0.47	1.43	0.58
337.106444556	5	2	0	8.01	0.53	30.19	0.26
350.110714576	5	1	0	33.37	0.33	37.7	0.26
365.114504192	5	2	0	30.89	0.35	30.39	0.45
376.120733076	5	1	0	6.15	0.54	7	0.34
391.126422152	5	1	0	10.37	0.26	11.96	0.21
402.128735403	5	1	0	29.6	0.25	16.63	0.41
