onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.007582246	5	2	0	35.71	0.26	21.67	0.42
30.01007491	5	1	0	36.68	0.25	19.94	0.49
45.015390494	5	1	0	10.21	0.49	19.91	0.22
70.023482419	5	1	0	21.51	0.28	17.35	0.3
83.026549938	5	1	0	38.08	0.44	36.31	0.45
98.029686215	5	1	0	22.73	0.51	36.21	0.28
111.034874289	5	1	0	22.82	0.49	26.8	0.26
122.04027186	5	2	0	24.37	0.28	18.08	0.59
133.043539851	5	2	0	6.16	0.53	32.58	0.39
146.049874898	5	1	0	2.25	0.29	0.54	0.56
161.053318794	5	1	0	28.48	0.35	0.74	0.56
176.055474457	5	2	0	24.38	0.27	28.62	0.25
187.057652988	5	2	0	10.13	0.43	15.04	0.41
198.060366777	5	2	0	22.06	0.57	34.05	0.42
211.06713552	5	1	0	30.97	0.46	38.64	0.25
228.074862638	5	2	1	24.37	0.28	18.08	0.59
241.079170223	5	1	1	12.52	0.29	4.12	0.55
256.082322967	5	1	1	24.46	0.26	1	0.36
267.086596565	5	2	1	10.13	0.43	15.04	0.41
280.089482117	5	1	1	21.63	0.4	36.45	0.2
293.092325527	5	1	1	30.42	0.36	3.78	0.38
304.096632822	5	1	1	25.67	0.48	20.82	0.53
317.10101367	5	1	1	6.13	0.27	4.93	0.31
332.103894749	5	2	1	24.38	0.27	28.62	0.25
347.108907176	5	1	1	13.21	0.57	16.86	0.34
358.114606808	5	2	1	9.52	0.57	28.68	0.32
369.117860309	5	1	1	31.71	0.4	33.04	0.29
384.121464935	5	1	1	21.51	0.28	17.35	0.3
395.124660026	5	1	1	25.47	0.43	4.03	0.57
420.130725834	5	2	1	18.02	0.5	15.13	0.56
