onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.003534461	5	2	0	13.65	0.38	19.65	0.32
28.007244316	5	1	0	18.02	0.5	15.13	0.56
43.012845009	5	1	0	21.63	0.4	36.45	0.2
58.016949964	5	1	0	39.2	0.3	35.41	0.33
69.019674172	5	1	0	36.64	0.22	32.77	0.26
84.023981465	5	1	0	37.42	0.48	1.9	0.54
97.027666947	5	2	0	38.93	0.23	31.26	0.37
108.030298848	5	2	0	9.63	0.39	8.44	0.53
121.033368161	5	2	0	7.8	0.35	31.37	0.24
136.037763576	5	1	0	14.53	0.5	16.65	0.21
149.04080417	5	1	0	20.85	0.37	0.44	0.47
162.045005125	5	1	0	35.04	0.25	21.17	0.32
173.049824521	5	2	0	29.11	0.37	24.44	0.51
184.056234716	5	2	0	25.67	0.48	20.82	0.53
199.060900589	5	2	0	16.29	0.27	37.27	0.21
218.069029779	5	1	1	25.55	0.2	6.89	0.3
229.073986111	5	2	1	20.45	0.21	18.94	0.44
240.077898747	5	1	1	14.03	0.43	17.35	0.32
253.080969071	5	1	1	37.04	0.59	37.3	0.41
276.085024002	5	1	1	2.74	0.6	5.56	0.38
289.088575175	5	2	1	33.28	0.22	20.53	0.45
304.093156786	5	1	1	28.78	0.47	30.47	0.31
317.098949438	5	1	1	32.09	0.26	19.39	0.35
330.10082395	5	1	1	30.97	0.46	38.64	0.25
341.104400371	5	1	1	31.97	0.4	34.52	0.36
356.110512041	5	1	1	29.45	0.42	12.34	0.52
371.117189556	5	2	1	7.82	0.58	8.26	0.5
386.122503786	5	1	1	2.66	0.5	1.26	0.51
397.127711224	5	1	1	32.76	0.43	28.83	0.53
412.131899324	5	1	1	22.73	0.51	36.21	0.28
