onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.00876326	5	2	0	16.16	0.2	13.61	0.46
32.012903794	5	1	0	27.01	0.54	34.33	0.28
45.017915668	5	1	0	25.55	0.2	6.89	0.3
56.024286049	5	2	0	22.22	0.41	29.48	0.39
71.028931176	5	2	0	9.63	0.44	17.42	0.25
82.032396538	5	2	0	0.89	0.58	2.49	0.56
93.03673928	5	1	0	14.03	0.43	17.35	0.32
108.041017842	5	1	0	13.58	0.52	13.75	0.46
119.043395895	5	1	0	37.23	0.39	29.61	0.54
134.04795841	5	1	0	34.6	0.3	9.08	0.38
147.053290687	5	1	0	10.66	0.24	4.82	0.48
160.058549265	5	1	0	12.59	0.33	13.06	0.24
175.063006478	5	1	0	5.61	0.34	7.32	0.27
188.065284913	5	1	0	35.36	0.39	39.94	0.25
201.067424235	5	1	0	28.45	0.26	4.17	0.6
218.073006157	5	1	1	35.36	0.39	39.94	0.25
229.078734818	5	2	1	17.45	0.47	16.19	0.5
244.080882381	5	2	1	6.16	0.53	32.58	0.39
257.084130296	5	1	1	37.23	0.39	29.61	0.54
272.088560847	5	2	1	38.93	0.23	31.26	0.37
285.095761342	5	1	1	36.66	0.43	23.72	0.57
300.098562826	5	2	1	35.71	0.26	21.67	0.42
315.101026077	5	1	1	5.17	0.33	2.73	0.57
326.103038742	5	2	1	5.63	0.33	24.19	0.24
337.108026777	5	2	1	9.63	0.44	17.42	0.25
350.114684662	5	1	1	29.95	0.23	7.52	0.42
365.117316324	5	1	1	13.58	0.52	13.75	0.46
376.12077057	5	1	1	27.01	0.54	34.33	0.28
389.125962947	5	1	1	36.81	0.23	15.01	0.6
400.132005556	5	2	1	2.72	0.34	4.93	0.21
