onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.005772097	5	2	1	7.8	0.35	31.37	0.24
40.015018205	5	1	1	28.45	0.26	4.17	0.6
53.019362816	5	1	1	8.02	0.21	1.12	0.55
64.024334254	5	2	1	5.61	0.34	7.32	0.27
77.02853297	5	2	1	2.12	0.41	6.41	0.4
88.033346947	5	2	1	5.95	0.48	4.41	0.6
103.03628653	5	2	1	11.29	0.47	38.71	0.22
118.038927374	5	2	1	36.16	0.46	33.9	0.6
131.045876835	5	2	1	38.63	0.42	33.96	0.55
146.050524191	5	1	1	27.32	0.42	33.85	0.29
157.051962429	5	2	1	18.71	0.54	30.24	0.53
172.057338288	5	1	1	14.09	0.54	20.99	0.22
183.061005618	5	1	1	37.28	0.22	10.48	0.6
194.064664378	5	2	1	21.83	0.29	29.99	0.2
209.069344882	5	2	1	29.29	0.34	36.85	0.27
228.075080178	5	2	0	31.97	0.4	34.52	0.36
243.081204889	5	1	0	14.09	0.54	20.99	0.22
258.08585143	5	1	0	15.81	0.58	17.64	0.55
269.089916659	5	1	0	33.43	0.31	26.15	0.45
280.094469238	5	1	0	32.7	0.28	17.68	0.59
291.100265827	5	1	0	37.04	0.59	37.3	0.41
304.102773195	5	2	0	29.18	0.3	39.35	0.25
317.107407644	5	1	0	32.09	0.26	19.39	0.35
332.113347084	5	1	0	27.51	0.27	2.49	0.56
345.117995176	5	1	0	8.41	0.52	10.81	0.3
360.124426361	5	1	0	15.85	0.52	18.71	0.31
373.12791771	5	1	0	6.13	0.27	4.93	0.31
386.131931819	5	2	0	16.54	0.49	34.12	0.45
401.134808629	5	2	0	1.53	0.58	30.05	0.4
412.138671465	5	1	0	35.61	0.23	23.04	0.35
