onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.004885569	5	1	0	20.74	0.3	13.2	0.41
32.007174118	5	2	0	5.66	0.21	5.65	0.42
43.012487537	5	1	0	22.92	0.25	11.47	0.53
56.015950434	5	1	0	31.3	0.21	3.77	0.49
67.02203971	5	1	0	15.51	0.4	11.71	0.42
78.025883954	5	2	0	8.58	0.58	22.46	0.46
91.030467497	5	1	0	27.26	0.34	17.75	0.55
106.036000601	5	1	0	10.73	0.55	14.28	0.34
121.042872298	5	2	0	5.87	0.6	39.7	0.25
136.047430288	5	2	0	14.55	0.39	13.88	0.48
149.049666044	5	2	0	7.22	0.38	23.64	0.24
162.055674449	5	2	0	0.67	0.35	8.47	0.26
177.058003407	5	1	0	27.68	0.43	33.97	0.33
188.062179058	5	2	0	39.67	0.25	32.76	0.49
199.068789693	5	2	0	0.99	0.49	6.42	0.35
218.079587572	5	2	1	26.73	0.25	22.29	0.37
231.083518713	5	1	1	39.76	0.35	29.33	0.47
242.087502268	5	1	1	20.62	0.3	9.24	0.36
257.090569353	5	2	1	19.08	0.43	18.91	0.59
272.095915123	5	1	1	12.56	0.33	6.41	0.48
287.099698484	5	2	1	16.04	0.47	16.71	0.43
302.104780176	5	1	1	23.81	0.57	28.34	0.3
313.107638126	5	1	1	10.6	0.21	1.01	0.28
326.111990688	5	2	1	35.33	0.22	28.74	0.46
341.114887346	5	2	1	38.84	0.41	37.95	0.53
354.117543648	5	1	1	15.51	0.4	11.71	0.42
365.122382176	5	2	1	33.36	0.44	31.16	0.6
376.127256493	5	2	1	7.43	0.45	16.55	0.23
389.132741612	5	2	1	7.22	0.38	23.64	0.24
402.139935855	5	2	1	4.05	0.55	20.73	0.49
