onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
27.012132515	5	2	1	10.93	0.59	35.06	0.36
58.031213415	5	1	1	8.51	0.28	1.74	0.46
71.034591377	5	1	1	16.65	0.51	32.82	0.28
86.040014601	5	1	1	26.5	0.35	3.57	0.47
101.044548242	5	2	1	1.79	0.54	7.59	0.41
114.050733478	5	1	1	16.35	0.22	12.83	0.38
135.059612297	5	2	1	26.9	0.32	24.21	0.52
170.073729975	5	2	1	21.43	0.6	22.18	0.51
195.078487804	5	2	1	22.08	0.42	19.72	0.59
210.081173578	5	2	1	31.18	0.24	17.37	0.41
221.088434043	5	2	1	7.22	0.3	26.96	0.2
292.113801099	5	2	1	27.14	0.5	25.03	0.51
305.118462545	5	2	1	31.91	0.33	29.64	0.4
318.12291994	5	2	1	5.87	0.6	39.7	0.25
331.126057795	5	1	1	7.06	0.6	7.76	0.28
348.13212937	5	1	0	20.04	0.54	37.22	0.36
369.140316476	5	2	0	1.31	0.42	9.68	0.27
382.143931733	5	2	0	37.83	0.32	33.33	0.54
397.148827648	5	2	0	27.81	0.26	19.58	0.43
408.154038664	5	1	0	31.91	0.33	29.64	0.4
421.157142493	5	2	0	34.38	0.31	29.37	0.57
434.160644722	5	2	0	11.21	0.33	6.84	0.51
