onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.009915625	5	2	0	1.87	0.39	28.13	0.27
32.016731194	5	2	0	4.05	0.55	20.73	0.49
43.020183595	5	1	0	39.76	0.35	29.33	0.47
56.023640377	5	1	0	15.25	0.5	4.47	0.53
71.028535162	5	1	0	6.07	0.38	0.51	0.55
82.033052367	5	2	0	16.3	0.5	33.4	0.2
93.037018603	5	2	0	7.22	0.3	26.96	0.2
106.044085823	5	2	0	16.62	0.31	17.31	0.24
117.04805825	5	2	0	0.55	0.46	10.33	0.45
132.053692006	5	2	0	7.43	0.45	16.55	0.23
145.056861477	5	1	0	28.01	0.56	37.59	0.29
158.062613094	5	1	0	7.06	0.6	7.76	0.28
171.069120566	5	1	0	21.35	0.31	8.42	0.36
186.073625378	5	1	0	27.14	0.5	25.03	0.51
197.077961939	5	2	0	16.65	0.51	32.82	0.28
218.084774551	5	2	1	7.6	0.46	16.04	0.2
231.088605814	5	2	1	17.69	0.6	27.22	0.59
244.094287829	5	2	1	13	0.23	10.81	0.3
255.100146341	5	1	1	34.33	0.41	4.23	0.42
266.104906255	5	1	1	35.01	0.23	2.2	0.56
281.109342372	5	1	1	26.96	0.55	27.53	0.35
294.111963843	5	2	1	8.58	0.58	22.46	0.46
305.116270983	5	1	1	29.41	0.53	9.17	0.56
320.119402112	5	2	1	0.49	0.36	2.27	0.34
333.12322848	5	1	1	14.54	0.29	8.63	0.44
358.133265064	5	1	1	37.76	0.41	20.31	0.49
369.136843594	5	2	1	22.9	0.26	16.96	0.3
384.140091672	5	2	1	27.68	0.43	33.97	0.33
397.157696121	5	2	1	1.31	0.42	9.68	0.27
422.164611839	5	2	1	27.26	0.34	17.75	0.55
