onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.007195085	5	1	0	11.7	0.22	1.17	0.23
32.011083061	5	2	0	37.81	0.42	27.18	0.53
45.015314907	5	2	0	30.73	0.3	28.08	0.47
60.018801645	5	1	0	19.24	0.42	37.94	0.24
75.022987761	5	1	0	26.03	0.21	0.11	0.46
88.027296851	5	2	0	34.15	0.22	23.32	0.38
99.033104922	5	2	0	31.63	0.33	27.28	0.45
112.035315025	5	2	0	11.52	0.59	14.71	0.53
125.039012557	5	2	0	7.48	0.29	9.63	0.28
136.044604213	5	1	0	37.71	0.24	9.1	0.41
149.047529653	5	1	0	29.32	0.49	23.92	0.55
164.053140808	5	1	0	13.79	0.59	27.73	0.25
175.057641785	5	1	0	9.69	0.24	4.4	0.53
190.060170641	5	1	0	21.57	0.56	33.31	0.39
201.064272639	5	2	0	4.39	0.46	8.65	0.38
218.073928123	5	2	1	35.21	0.23	17.22	0.43
233.07817687	5	1	1	17.94	0.34	8.69	0.45
246.081349446	5	2	1	6.63	0.44	31.56	0.31
261.085657132	5	1	1	29.12	0.5	35.8	0.42
272.09017238	5	1	1	12.36	0.49	35.15	0.2
287.092860271	5	1	1	26.95	0.57	28.1	0.52
300.097732155	5	2	1	15.48	0.55	14.09	0.57
313.101730112	5	2	1	4.58	0.44	7.88	0.24
324.108193301	5	2	1	2.94	0.38	12.93	0.25
339.111166413	5	1	1	21.57	0.56	33.31	0.39
350.113110083	5	1	1	10.85	0.51	14.86	0.2
361.120821254	5	1	1	12.16	0.33	18.26	0.24
372.125799609	5	2	1	1.36	0.38	22.59	0.35
387.128942302	5	2	1	38.15	0.51	28.85	0.58
400.133223206	5	1	1	15.33	0.22	2.55	0.39
