onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.007034211	5	2	0	25.74	0.5	24.65	0.58
28.013190087	5	1	0	39.8	0.26	18.88	0.32
41.01932611	5	2	0	22.34	0.48	37.5	0.39
54.026333367	5	2	0	6.57	0.38	4.93	0.42
65.030959869	5	1	0	35.81	0.58	23.83	0.6
80.033925983	5	2	0	14.79	0.43	38.77	0.29
93.039066524	5	1	0	39.44	0.54	32.83	0.6
104.045591679	5	2	0	18.85	0.31	10.56	0.42
119.050768274	5	2	0	24.28	0.28	22.22	0.44
134.054410212	5	2	0	12.51	0.31	28.3	0.21
149.059281832	5	1	0	33.28	0.23	12.09	0.43
164.064241908	5	2	0	17.3	0.27	15.69	0.49
177.068133801	5	2	0	12.28	0.41	38.92	0.34
190.073012543	5	1	0	12.43	0.27	4.44	0.59
201.077638875	5	2	0	6.11	0.53	25.52	0.36
218.082712226	5	2	1	9.46	0.31	14.76	0.26
229.088059928	5	2	1	24.28	0.28	22.22	0.44
240.094517958	5	2	1	39.57	0.47	28.3	0.6
255.102644252	5	2	1	31.77	0.39	35.43	0.37
268.106608985	5	1	1	5.51	0.54	7.09	0.37
279.111079182	5	2	1	24.15	0.42	17.74	0.52
292.114302537	5	2	1	34.7	0.25	19.97	0.37
307.119790852	5	1	1	35.03	0.22	7.86	0.23
320.124634747	5	1	1	35.19	0.28	0.19	0.44
333.130860256	5	1	1	29.23	0.35	35.99	0.25
348.136328029	5	2	1	8.79	0.58	31.41	0.46
359.141100352	5	1	1	33.52	0.58	37.52	0.5
374.148102471	5	2	1	39.8	0.26	18.88	0.32
387.154380417	5	2	1	12.28	0.41	38.92	0.34
398.159123769	5	1	1	18.91	0.54	35.32	0.29
