onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.007285881	5	1	0	27.8	0.32	27.27	0.33
30.010908593	5	2	0	33.63	0.24	21.69	0.55
43.014679057	5	1	0	21.32	0.46	16.89	0.48
56.018792313	5	1	0	35.08	0.25	12.68	0.58
67.023020706	5	1	0	19.13	0.4	9.91	0.53
78.027656817	5	2	0	5.34	0.47	29.4	0.22
93.032319496	5	1	0	4.32	0.56	5.46	0.21
108.036650936	5	1	0	17.39	0.34	5.18	0.49
121.039868977	5	1	0	36.06	0.3	10.94	0.35
136.044027927	5	2	0	26.78	0.37	25.87	0.42
147.046243877	5	1	0	16.84	0.26	8.04	0.37
162.049944591	5	2	0	6.67	0.54	7.68	0.53
177.052032624	5	2	0	9.23	0.52	23.27	0.24
188.05738503	5	2	0	4.9	0.42	38.23	0.2
199.063117409	5	2	0	20.16	0.34	9.19	0.6
218.0713969	5	2	1	16.77	0.53	18.73	0.48
231.077551614	5	1	1	30.97	0.28	22.45	0.31
246.08051131	5	2	1	21.43	0.27	36.21	0.21
261.083174757	5	2	1	21.28	0.4	20.54	0.49
272.085721217	5	1	1	17.39	0.34	5.18	0.49
285.090148921	5	1	1	28.48	0.43	14.73	0.56
300.095795322	5	2	1	13.29	0.24	6.82	0.51
313.10108813	5	2	1	32.02	0.27	33.35	0.25
324.106022133	5	2	1	11.99	0.53	13.76	0.43
337.109555373	5	1	1	23.61	0.47	22.34	0.49
352.113908526	5	2	1	15.24	0.55	24.56	0.45
367.118037954	5	1	1	9.37	0.48	23.92	0.21
380.122344269	5	1	1	31	0.44	15.61	0.6
391.126868716	5	1	1	25.34	0.23	0.71	0.56
402.130317958	5	2	1	28.08	0.23	23.39	0.37
