onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.007560901	5	1	1	33.23	0.22	7.71	0.39
28.011338141	5	1	1	16.84	0.26	8.04	0.37
39.015083773	5	2	1	14.27	0.59	14.67	0.57
50.019066843	5	2	1	16.39	0.27	29.45	0.22
65.023100994	5	2	1	17.84	0.46	37.7	0.31
76.029490616	5	1	1	32.55	0.58	12.46	0.59
89.034181122	5	2	1	24.71	0.22	19.42	0.31
102.037137269	5	2	1	9.36	0.41	7.47	0.53
115.042765153	5	2	1	1.09	0.44	10.24	0.37
130.045204583	5	1	1	28.14	0.54	3.57	0.59
145.050102195	5	2	1	0.4	0.44	39.23	0.33
160.055197832	5	2	1	0.58	0.44	1.61	0.35
175.059418232	5	1	1	19.13	0.4	9.91	0.53
186.063766169	5	2	1	8.86	0.41	21.58	0.28
199.068955525	5	2	1	4.28	0.27	2.85	0.51
218.075377711	5	2	0	16.39	0.27	29.45	0.22
233.080852006	5	2	0	4.93	0.4	6.12	0.36
248.084724541	5	2	0	14.65	0.43	19.02	0.33
259.090877586	5	1	0	7.98	0.36	6.45	0.4
272.094411716	5	2	0	24.71	0.22	19.42	0.31
285.098859307	5	2	0	33.56	0.37	23.39	0.57
298.104151586	5	2	0	21.28	0.4	20.54	0.49
313.10911523	5	2	0	1.9	0.34	32.73	0.31
324.11363303	5	1	0	12.78	0.4	3.21	0.49
335.118317693	5	1	0	28.14	0.54	3.57	0.59
350.121595412	5	2	0	17.83	0.27	17.6	0.57
365.123164299	5	2	0	9.36	0.41	7.47	0.53
378.127140817	5	2	0	10.19	0.47	36.68	0.22
391.131403583	5	2	0	9.98	0.59	28.44	0.3
402.134570373	5	2	0	1.85	0.5	36	0.36
