onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.006072083	5	1	1	7.98	0.36	6.45	0.4
28.010882452	5	1	1	7.52	0.43	14.93	0.26
39.013671612	5	1	1	10.81	0.25	2.92	0.51
52.017276729	5	1	1	9.23	0.52	23.27	0.24
63.020629337	5	2	1	0.94	0.3	33.38	0.2
74.024403219	5	2	1	34.17	0.53	29.47	0.58
87.028193653	5	2	1	5.75	0.42	22.85	0.29
102.030241777	5	2	1	28.62	0.43	24.39	0.52
117.035196118	5	2	1	36.95	0.38	36.78	0.47
128.039408465	5	2	1	33.56	0.37	23.39	0.57
141.042898243	5	2	1	18.53	0.32	32.6	0.26
154.046061019	5	2	1	15.63	0.35	10.4	0.58
169.048575714	5	2	1	6	0.37	17.86	0.34
182.054594071	5	2	1	2.5	0.52	19.5	0.24
197.058353101	5	2	1	32.73	0.38	26.8	0.44
218.064983103	5	2	0	22.16	0.36	32.12	0.23
233.070055301	5	2	0	9.55	0.39	11.65	0.36
244.07584223	5	2	0	8.1	0.54	25.43	0.33
255.079533863	5	2	0	36.95	0.38	36.78	0.47
270.082047866	5	1	0	20.43	0.2	18.88	0.21
281.087349182	5	2	0	7	0.42	38.07	0.2
294.090620076	5	1	0	15.76	0.54	18.85	0.43
307.094499302	5	1	0	5.91	0.32	4.39	0.39
318.098137122	5	1	0	19.24	0.32	23.78	0.2
333.101723475	5	1	0	17.56	0.2	2.48	0.45
346.10453744	5	2	0	36.83	0.39	20.07	0.58
361.108890136	5	2	0	3.48	0.5	13.84	0.3
376.112265034	5	2	0	12.72	0.45	35.51	0.24
389.116782644	5	1	0	17.49	0.55	13.97	0.56
412.123519334	5	1	0	14.27	0.59	14.67	0.57
