onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.006350363	5	1	0	37.15	0.44	37.75	0.27
28.011091667	5	2	0	34.17	0.53	29.47	0.58
43.014856359	5	2	0	39.62	0.28	22.42	0.48
54.019241179	5	2	0	6	0.37	17.86	0.34
69.024493347	5	2	0	5.75	0.42	22.85	0.29
82.030765836	5	1	0	18.8	0.55	20.52	0.42
93.035193235	5	1	0	9.39	0.28	7.84	0.29
104.042077653	5	1	0	22.62	0.46	32.3	0.2
119.046615086	5	2	0	12.23	0.56	12.44	0.55
132.050320982	5	1	0	29.84	0.24	16.28	0.51
145.056791593	5	1	0	30.97	0.28	22.45	0.31
158.060703565	5	1	0	11.99	0.53	13.76	0.43
173.06394403	5	1	0	4.28	0.27	2.85	0.51
184.070160166	5	2	0	0.5	0.41	0.82	0.39
199.072050204	5	1	0	20.71	0.46	6.08	0.48
218.079004015	5	1	1	15.76	0.54	18.85	0.43
229.083986079	5	2	1	13.38	0.41	8.69	0.56
240.085645595	5	2	1	6.64	0.42	8.53	0.37
255.089510352	5	1	1	4.93	0.4	6.12	0.36
268.094247081	5	1	1	19.24	0.32	23.78	0.2
281.099051911	5	2	1	27.42	0.3	14.06	0.5
294.103731492	5	2	1	8.1	0.54	25.43	0.33
309.110253985	5	2	1	26.78	0.37	25.87	0.42
330.120766519	5	1	1	21.32	0.46	16.89	0.48
341.124714817	5	2	1	1.9	0.34	32.73	0.31
352.128881592	5	2	1	22.16	0.36	32.12	0.23
367.131426996	5	2	1	22.37	0.26	20.5	0.57
382.134799686	5	1	1	20.16	0.34	9.19	0.6
395.140397272	5	1	1	20.71	0.46	6.08	0.48
410.1436854	5	2	1	2.01	0.5	34.39	0.42
