onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.010079168	5	2	0	12.2	0.43	10.74	0.54
30.015929177	5	1	0	25.63	0.36	5.24	0.55
43.021900869	5	1	0	38.11	0.39	7.47	0.46
58.027296237	5	1	0	33.07	0.33	23.57	0.41
71.033969769	5	2	0	8.58	0.23	6.06	0.46
84.038434146	5	1	0	26.67	0.36	38.91	0.2
99.043762221	5	2	0	23.88	0.37	28.91	0.24
110.047432655	5	2	0	6.38	0.56	29.33	0.42
121.052035673	5	2	0	9.71	0.56	20.41	0.44
134.05530172	5	2	0	32.35	0.34	36.64	0.29
149.058120048	5	1	0	19.31	0.38	5.66	0.48
160.062003374	5	1	0	19.09	0.27	14.66	0.35
175.067203691	5	2	0	3.32	0.51	39.88	0.36
186.071739319	5	2	0	29.28	0.2	20.57	0.39
201.075112168	5	2	0	39.8	0.23	25.75	0.58
218.079422055	5	2	1	32.35	0.34	36.64	0.29
229.081832769	5	1	1	39.39	0.24	13.85	0.52
242.085098802	5	2	1	9.49	0.45	8.6	0.53
257.089769604	5	2	1	30.89	0.25	17.52	0.57
272.096387345	5	1	1	17.59	0.23	15.32	0.24
283.099229465	5	1	1	24.44	0.21	20.18	0.35
298.101792772	5	2	1	3.32	0.51	39.88	0.36
313.109680127	5	1	1	36.84	0.44	19.04	0.54
326.114938661	5	2	1	38.97	0.21	34.48	0.58
339.120579528	5	1	1	27.28	0.44	18.07	0.53
350.125454614	5	2	1	2.51	0.6	20.94	0.45
361.129443606	5	2	1	35.56	0.39	28.83	0.47
372.134004446	5	1	1	21.14	0.46	15.57	0.54
387.137335093	5	1	1	34.82	0.3	16.58	0.46
400.139376016	5	1	1	8.25	0.32	1.71	0.57
