onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.007749879	5	2	1	12.2	0.43	10.74	0.54
32.012574931	5	1	1	9.79	0.59	10.79	0.51
45.017706604	5	1	1	21.39	0.59	22.81	0.57
58.021666362	5	1	1	36.21	0.23	0.62	0.6
73.023156182	5	2	1	7.16	0.41	15.07	0.33
84.025286321	5	2	1	15.21	0.59	24.98	0.26
97.030580559	5	2	1	30.05	0.54	39.93	0.4
108.03478974	5	1	1	31.49	0.31	4.17	0.35
123.039424305	5	1	1	25.96	0.3	8.07	0.5
134.041576879	5	1	1	23.49	0.22	17.47	0.36
147.049213458	5	2	1	1.58	0.31	2.3	0.27
158.052405632	5	2	1	2.88	0.43	5.47	0.32
171.059520139	5	1	1	8.43	0.53	8.48	0.34
186.062312558	5	2	1	1.98	0.41	21.52	0.35
201.065953949	5	2	1	3.18	0.38	35.22	0.34
218.072509625	5	2	0	0.93	0.3	4.16	0.29
229.074974323	5	1	0	6.61	0.25	3.95	0.42
240.078844854	5	2	0	7.16	0.41	15.07	0.33
255.082131911	5	1	0	1.2	0.4	0.05	0.52
268.084336972	5	1	0	10.24	0.57	15.73	0.24
281.089172682	5	2	0	5.18	0.45	22.47	0.37
296.092099208	5	2	0	5.68	0.54	9.92	0.33
307.097713766	5	2	0	31.71	0.41	25.26	0.57
320.104661699	5	2	0	3.51	0.27	27.17	0.22
331.105875628	5	2	0	9.63	0.47	36.46	0.2
344.109760062	5	1	0	21.14	0.46	15.57	0.54
357.112678279	5	2	0	29.16	0.2	14.25	0.48
372.118740409	5	2	0	23.23	0.6	35.33	0.57
387.120494016	5	1	0	19.46	0.58	36.67	0.4
398.12657962	5	1	0	28.58	0.41	26.88	0.43
