onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.009750341	5	1	1	16.27	0.6	26.8	0.27
32.016322354	5	1	1	19.31	0.38	5.66	0.48
45.020515873	5	1	1	38.11	0.39	7.47	0.46
58.024876576	5	1	1	38.03	0.38	27.01	0.6
73.03035585	5	2	1	15.67	0.27	12.02	0.41
84.035327411	5	2	1	19.85	0.44	24.21	0.38
95.039892477	5	2	1	25.24	0.51	34.76	0.49
108.044272244	5	1	1	24.29	0.51	28.83	0.26
119.049129483	5	2	1	13.85	0.27	12.54	0.47
134.052037229	5	2	1	17.62	0.28	15.31	0.36
147.058052743	5	2	1	39.8	0.23	25.75	0.58
158.063479827	5	2	1	9.71	0.56	20.41	0.44
173.068992638	5	2	1	23.88	0.37	28.91	0.24
188.070492094	5	2	1	10.52	0.26	26.52	0.22
199.073902381	5	1	1	21.21	0.28	19.21	0.36
218.080105156	5	2	0	21.58	0.39	20.36	0.44
231.08538237	5	1	0	18.33	0.36	4.71	0.58
244.08754236	5	2	0	36.13	0.38	39.08	0.34
257.090658256	5	2	0	28.96	0.23	24.38	0.33
268.095006331	5	2	0	6.91	0.4	31.36	0.26
283.098068073	5	2	0	0.02	0.55	8.32	0.29
296.101490419	5	1	0	18.55	0.45	38.54	0.22
311.10533916	5	2	0	23.42	0.48	37.08	0.39
326.109832004	5	1	0	8.05	0.5	11.37	0.31
341.11504588	5	2	0	19.56	0.35	16.97	0.54
352.117982324	5	2	0	0.79	0.5	14.59	0.36
365.122135447	5	2	0	12.92	0.56	24.34	0.48
380.129335244	5	2	0	6.73	0.2	5.51	0.42
391.134144623	5	1	0	27.28	0.44	18.07	0.53
402.13733937	5	2	0	31	0.5	32.8	0.49
