onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.006444819	5	1	0	25.55	0.34	1.46	0.51
28.00962672	5	1	0	23.96	0.6	34.94	0.26
41.013009513	5	1	0	11.12	0.35	6.24	0.53
56.016139385	5	1	0	17.37	0.48	33.46	0.25
67.01833982	5	2	0	1.71	0.5	35.78	0.36
82.021411363	5	1	0	12.99	0.25	8.04	0.27
93.02569498	5	2	0	3.72	0.34	2.18	0.42
106.029356301	5	2	0	11.42	0.32	20.26	0.24
119.034616742	5	1	0	24.15	0.45	17.7	0.55
134.038344182	5	1	0	24.74	0.48	22.05	0.5
145.041871924	5	2	0	4.26	0.53	18.18	0.31
158.045091263	5	2	0	6.71	0.42	15.09	0.28
173.047881651	5	2	0	17.23	0.33	14.94	0.5
184.052024022	5	2	0	7.52	0.54	18.51	0.27
199.056757352	5	2	0	0.53	0.52	7.52	0.32
218.061831135	5	1	1	17.6	0.54	23.03	0.45
229.068139123	5	2	1	5.54	0.31	3.5	0.51
240.071691893	5	2	1	27.15	0.27	26.08	0.37
253.076809483	5	1	1	35.23	0.33	16.31	0.45
268.081266206	5	2	1	35.03	0.35	34.65	0.36
283.085095315	5	2	1	7.33	0.38	16.79	0.36
298.089266647	5	2	1	20.04	0.29	10.65	0.4
313.091435892	5	1	1	36.58	0.25	21.96	0.36
324.096554946	5	1	1	20.66	0.38	29.85	0.3
339.100593221	5	1	1	36.27	0.33	1.34	0.51
352.104031232	5	1	1	14.74	0.49	28.38	0.21
363.107984208	5	1	1	17.72	0.25	3.35	0.33
374.110682721	5	1	1	14.93	0.59	27.12	0.42
387.116510507	5	2	1	8.54	0.47	24.41	0.29
400.119142625	5	1	1	33.32	0.45	22.25	0.46
