onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.006034539	5	2	1	35.58	0.27	27.06	0.37
32.009909975	5	1	1	33.53	0.58	14.65	0.59
43.011997192	5	1	1	32.45	0.4	35.65	0.29
56.018553102	5	2	1	17.48	0.57	20.75	0.51
69.02361691	5	1	1	28.41	0.55	29.57	0.52
84.027605446	5	2	1	36.14	0.28	34.55	0.37
97.032012297	5	1	1	24.84	0.58	25.19	0.3
112.036236877	5	1	1	10	0.31	14.47	0.25
123.040538222	5	1	1	34.1	0.48	23.7	0.54
136.042423301	5	1	1	26.06	0.41	33.04	0.35
147.04604891	5	1	1	17.48	0.29	33.96	0.22
162.051152722	5	2	1	6.13	0.48	13.84	0.44
173.055492416	5	1	1	29.92	0.5	32.8	0.46
184.05984841	5	1	1	12.14	0.6	33.31	0.3
199.064078927	5	1	1	22.07	0.57	28.61	0.39
218.072694425	5	1	0	32.58	0.52	2.4	0.53
229.075222933	5	1	0	20.07	0.37	14.59	0.43
244.077709084	5	2	0	25.09	0.46	37.6	0.39
259.084047472	5	1	0	11.17	0.47	37.68	0.2
272.08648199	5	2	0	6.39	0.22	17.58	0.2
285.091471775	5	2	0	22.21	0.27	21.38	0.33
296.096949082	5	2	0	39.38	0.27	25.54	0.55
307.09947669	5	2	0	2.06	0.23	25.28	0.2
322.101192798	5	1	0	33.53	0.58	14.65	0.59
335.104012362	5	1	0	30.12	0.57	30.36	0.53
350.10917622	5	1	0	5.57	0.42	6.49	0.32
361.113618472	5	2	0	4.02	0.59	27.32	0.4
374.116684254	5	1	0	27.55	0.6	28.68	0.28
389.120296215	5	2	0	14.93	0.59	27.12	0.42
400.124001597	5	1	0	25.47	0.21	10.8	0.46
