onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.00589515	5	2	1	18.96	0.39	32.01	0.3
32.010277778	5	2	1	16.36	0.28	12.74	0.41
43.01416024	5	2	1	4.26	0.53	18.18	0.31
54.018588206	5	2	1	17.23	0.33	14.94	0.5
67.020743806	5	1	1	3.28	0.58	31.94	0.26
82.025415738	5	2	1	8.01	0.48	21.86	0.22
95.02764311	5	2	1	7.15	0.34	6.36	0.48
106.030880538	5	1	1	24.68	0.6	26.85	0.56
121.033417291	5	2	1	19.76	0.49	35.74	0.34
132.039716897	5	1	1	13.55	0.43	16.19	0.24
145.043682323	5	1	1	16.64	0.45	35.34	0.24
156.047997258	5	2	1	6.71	0.42	15.09	0.28
171.052571181	5	2	1	2.06	0.23	25.28	0.2
186.054374398	5	1	1	37.18	0.22	12.88	0.29
199.056469668	5	1	1	24.74	0.48	22.05	0.5
218.064585448	5	1	0	38.03	0.55	6.29	0.56
231.067544831	5	2	0	18.49	0.31	35.3	0.24
244.070837518	5	2	0	32.72	0.31	20.69	0.52
257.074536747	5	1	0	35.52	0.44	2.42	0.5
272.078577186	5	1	0	33.63	0.38	38.05	0.2
287.079894794	5	2	0	7.25	0.6	30.8	0.28
300.083877981	5	1	0	23.08	0.24	23.67	0.2
311.088857023	5	1	0	25.42	0.32	32.1	0.23
324.094136893	5	1	0	31.47	0.41	15.4	0.59
335.097001125	5	1	0	35.23	0.33	16.31	0.45
346.10058025	5	1	0	23.04	0.24	11.06	0.25
361.105242419	5	1	0	20.66	0.38	29.85	0.3
376.109550909	5	2	0	29.87	0.22	15.04	0.49
387.112686832	5	2	0	12.14	0.6	33.31	0.3
398.115369472	5	2	0	33.29	0.4	30.87	0.44
