onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.00610673	5	1	1	14.76	0.31	7.88	0.32
28.011228769	5	1	1	11.58	0.26	3.73	0.52
39.013310405	5	2	1	4.2	0.44	6.18	0.41
50.016681638	5	1	1	7.63	0.58	11.89	0.38
65.01881032	5	2	1	21.06	0.25	13.56	0.49
78.02236261	5	1	1	11.7	0.22	1.17	0.23
91.026969895	5	1	1	37.04	0.24	8.91	0.55
106.032016972	5	2	1	3.58	0.51	8.83	0.28
121.036327887	5	2	1	27.05	0.34	23.06	0.47
134.039757369	5	2	1	34.15	0.22	23.32	0.38
149.044239175	5	1	1	39.82	0.48	33.29	0.5
164.047365177	5	1	1	29.32	0.49	23.92	0.55
177.050944426	5	2	1	21.23	0.35	31.53	0.29
188.054499799	5	1	1	6.15	0.54	7	0.34
201.059505769	5	2	1	15.48	0.55	14.09	0.57
218.065071442	5	2	0	19.24	0.42	37.94	0.24
231.068436617	5	2	0	4.74	0.53	22.31	0.51
246.069769408	5	1	0	21.27	0.48	29.19	0.32
257.073374115	5	1	0	20.23	0.32	34.01	0.22
272.081235478	5	1	0	35.62	0.4	7.49	0.47
285.085128629	5	1	0	39.03	0.4	12.21	0.44
298.088472913	5	1	0	35.78	0.59	0.76	0.6
311.093732898	5	1	0	29.6	0.25	16.63	0.41
322.098605193	5	2	0	8.01	0.53	30.19	0.26
337.102664162	5	1	0	6.82	0.57	11.15	0.29
348.107265016	5	2	0	14.75	0.3	12.44	0.43
359.111342487	5	1	0	34.54	0.54	35.48	0.34
374.115395935	5	2	0	6.63	0.44	31.56	0.31
389.118467214	5	1	0	29.81	0.55	34.83	0.44
400.122692119	5	2	0	37.81	0.42	27.18	0.53
