onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.008542297	5	2	1	3.39	0.46	22.98	0.31
28.014598084	5	2	1	28.51	0.25	21.54	0.47
43.018318545	5	1	1	22.27	0.21	0.47	0.26
58.022371634	5	2	1	20.14	0.35	39.68	0.2
69.026416928	5	2	1	37.98	0.3	32.7	0.43
82.030662554	5	2	1	0.41	0.55	32.41	0.38
95.031787455	5	2	1	17.3	0.27	15.69	0.49
106.035617408	5	2	1	33.01	0.23	29.3	0.42
117.039442086	5	1	1	20.43	0.23	13.12	0.55
130.044066822	5	2	1	2.87	0.3	37.39	0.28
145.047824874	5	1	1	16.31	0.29	4.9	0.33
160.053586799	5	2	1	13.77	0.34	11.97	0.44
175.058533851	5	1	1	9.52	0.56	16.02	0.29
186.062761277	5	2	1	10.16	0.26	10.12	0.27
199.067789034	5	2	1	5.72	0.43	38.38	0.37
218.074640858	5	1	0	8.62	0.52	12.14	0.4
233.078791236	5	1	0	26.69	0.25	11.9	0.55
244.082282395	5	2	0	11.42	0.49	37.39	0.21
257.087182978	5	1	0	17.41	0.53	24.28	0.36
272.094099427	5	1	0	35.81	0.58	23.83	0.6
285.098449665	5	2	0	2.87	0.3	37.39	0.28
298.104113455	5	2	0	22.34	0.48	37.5	0.39
309.107218546	5	2	0	38.17	0.45	31.01	0.59
324.111610804	5	2	0	3.39	0.46	22.98	0.31
339.114384496	5	2	0	13.77	0.34	11.97	0.44
352.119766671	5	2	0	4.28	0.56	33.25	0.5
363.123269004	5	2	0	28.51	0.25	21.54	0.47
374.127021923	5	2	0	3.5	0.47	14.67	0.33
387.132018773	5	2	0	13.29	0.3	11.72	0.58
402.135078959	5	2	0	39.56	0.37	34.03	0.53
