onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.007673934	5	1	0	24.53	0.27	17.01	0.45
30.012062854	5	2	0	29.19	0.6	31.23	0.51
41.016294891	5	1	0	18.85	0.51	20.9	0.34
54.019245835	5	2	0	39.15	0.25	32.74	0.45
67.02501288	5	1	0	39.2	0.54	16.34	0.55
80.028634181	5	1	0	3.86	0.22	0.78	0.58
91.033911535	5	1	0	7.54	0.46	8.19	0.35
106.038087216	5	1	0	22.28	0.35	11.56	0.57
121.04228885	5	1	0	15.68	0.41	33.99	0.21
136.047446356	5	2	0	16.58	0.49	26.92	0.25
151.051630776	5	2	0	12.51	0.31	28.3	0.21
164.054603811	5	2	0	33.01	0.23	29.3	0.42
175.059365827	5	2	0	24.28	0.28	22.22	0.44
186.061892567	5	1	0	35.19	0.28	0.19	0.44
197.065730911	5	2	0	24.8	0.34	17.59	0.58
218.0704764	5	1	1	22.59	0.38	17.48	0.54
231.073439643	5	1	1	22.28	0.35	11.56	0.57
242.078207781	5	2	1	15.7	0.23	24.4	0.21
257.080103596	5	2	1	17.36	0.3	30.72	0.29
270.08604154	5	1	1	18.76	0.24	7.15	0.56
281.08928975	5	2	1	0.93	0.57	23.75	0.45
296.092887632	5	1	1	18.63	0.35	31.34	0.25
307.095803493	5	2	1	0.16	0.59	4.1	0.32
322.099669972	5	1	1	38.01	0.33	27.78	0.42
337.103236499	5	1	1	35.19	0.28	0.19	0.44
350.10796753	5	2	1	6.21	0.6	15.27	0.43
363.110560133	5	2	1	24.28	0.28	22.22	0.44
374.114472386	5	1	1	3.86	0.22	0.78	0.58
389.119155875	5	1	1	3.11	0.32	0.18	0.53
400.124255282	5	1	1	15.41	0.4	18.55	0.27
