onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.008099482	5	1	0	26.68	0.6	34.62	0.34
28.012654401	5	2	0	35.92	0.29	21.48	0.51
39.018071507	5	2	0	4.64	0.56	26.44	0.4
54.020264729	5	2	0	0.93	0.57	23.75	0.45
67.022530724	5	2	0	8.79	0.58	31.41	0.46
78.028507019	5	2	0	37.61	0.42	28.76	0.6
93.033609039	5	2	0	6.03	0.39	32.36	0.2
104.038726905	5	2	0	11.04	0.27	6.26	0.53
119.043870697	5	2	0	1.21	0.46	8.41	0.36
134.049901079	5	2	0	15.7	0.23	24.4	0.21
147.05373023	5	2	0	0.9	0.46	5.01	0.31
158.058923967	5	1	0	22.27	0.21	0.47	0.26
173.063308627	5	1	0	3.94	0.27	4.13	0.23
186.070041035	5	1	0	10.93	0.56	15.4	0.41
199.076647643	5	2	0	16.74	0.22	15.13	0.28
218.082959841	5	1	1	37.61	0.42	28.76	0.6
229.085366401	5	2	1	8.79	0.58	31.41	0.46
244.090404201	5	1	1	35.81	0.58	23.83	0.6
257.094202548	5	2	1	24.53	0.27	17.01	0.45
272.097448916	5	2	1	6.8	0.51	30.31	0.22
285.104168424	5	2	1	19.03	0.39	18.63	0.44
300.107750485	5	2	1	32.64	0.31	31.88	0.32
311.112531414	5	1	1	17.41	0.53	24.28	0.36
326.118149221	5	1	1	26.69	0.25	11.9	0.55
341.122314925	5	2	1	36.2	0.24	35.2	0.28
352.129017144	5	1	1	12.51	0.31	28.3	0.21
363.135442081	5	2	1	22.34	0.48	37.5	0.39
376.138140295	5	2	1	26.01	0.34	33.65	0.22
389.143216783	5	2	1	16.58	0.49	26.92	0.25
402.149149974	5	1	1	3.94	0.27	4.13	0.23
