onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.005894868	5	2	0	5.96	0.3	11.26	0.26
32.007187756	5	2	0	19.03	0.39	18.63	0.44
47.011483758	5	1	0	31.92	0.27	4.98	0.54
62.0144337	5	2	0	1.06	0.52	17.08	0.37
73.019051735	5	2	0	17.3	0.27	15.69	0.49
84.023975216	5	2	0	5.72	0.43	38.38	0.37
99.031416603	5	2	0	22.59	0.38	17.48	0.54
114.035173693	5	2	0	0.72	0.52	22.23	0.38
127.039273157	5	1	0	18.88	0.31	19.08	0.21
138.043007928	5	2	0	29.34	0.52	29.26	0.55
149.046486758	5	1	0	17.65	0.23	2.33	0.6
162.052396568	5	2	0	4.22	0.59	8.17	0.52
175.055995146	5	2	0	38.01	0.33	27.78	0.42
186.058948137	5	1	0	3.11	0.32	0.18	0.53
199.062707417	5	2	0	38.56	0.23	15.66	0.57
218.070330831	5	2	1	18.91	0.54	35.32	0.29
231.075699062	5	2	1	5.96	0.3	11.26	0.26
246.079586117	5	1	1	11.34	0.58	15.07	0.2
261.083957232	5	2	1	29.19	0.6	31.23	0.51
272.0874819	5	1	1	17.65	0.23	2.33	0.6
283.092605735	5	2	1	38.5	0.22	26.65	0.58
296.096888741	5	2	1	31.2	0.44	28.66	0.54
309.100690353	5	1	1	25.75	0.42	26.76	0.28
322.103949858	5	1	1	26.68	0.6	34.62	0.34
333.108815908	5	2	1	29.34	0.52	29.26	0.55
348.113899099	5	2	1	6.03	0.39	32.36	0.2
359.11706965	5	2	1	16.74	0.22	15.13	0.28
374.120026834	5	2	1	35.26	0.34	31.76	0.47
387.123399489	5	2	1	11.42	0.49	37.39	0.21
398.127096801	5	1	1	32.47	0.2	11.45	0.6
