onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.008702444	5	1	1	14.21	0.51	18.33	0.36
28.012912286	5	2	1	34.23	0.2	32.15	0.4
39.017262707	5	2	1	4.22	0.59	8.17	0.52
54.020865134	5	1	1	7.71	0.53	10.29	0.28
67.027169088	5	2	1	23.61	0.54	32.9	0.32
78.031510585	5	2	1	0.9	0.46	5.01	0.31
91.034245948	5	2	1	8.62	0.52	12.14	0.4
106.035991511	5	2	1	0.72	0.52	22.23	0.38
119.041931896	5	2	1	12.28	0.41	38.92	0.34
132.047460169	5	2	1	39.15	0.25	32.74	0.45
147.048948028	5	1	1	30.04	0.32	5.65	0.38
158.052819531	5	2	1	3.5	0.47	14.67	0.33
173.056223706	5	2	1	4.29	0.39	17.68	0.33
186.057722669	5	2	1	9.88	0.5	24.09	0.46
197.05967052	5	1	1	15.68	0.41	33.99	0.21
218.064776667	5	1	0	25.75	0.42	26.76	0.28
229.066501365	5	2	0	4.29	0.39	17.68	0.33
242.069835751	5	2	0	35.26	0.34	31.76	0.47
255.073883646	5	2	0	0.16	0.59	4.1	0.32
266.079609653	5	2	0	17.36	0.3	30.72	0.29
281.084220211	5	1	0	13.16	0.47	3	0.51
294.086393185	5	1	0	26.48	0.42	35.12	0.24
305.089798928	5	1	0	32.64	0.31	31.88	0.32
320.09293225	5	2	0	34.23	0.2	32.15	0.4
335.097751868	5	1	0	22.72	0.52	32.98	0.23
360.1036001	5	1	0	26.58	0.33	29.01	0.28
375.10722442	5	2	0	3.62	0.56	31.53	0.2
388.109479694	5	2	0	9.88	0.5	24.09	0.46
401.11364279	5	1	0	20.41	0.24	11.62	0.54
412.117424448	5	1	0	23.04	0.36	3.47	0.37
