onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.005139259	5	2	1	26.99	0.52	31.44	0.47
28.010333295	5	1	1	23.89	0.31	18.96	0.43
41.014049923	5	2	1	8.14	0.52	37.13	0.26
56.017798289	5	1	1	32.95	0.49	28.97	0.53
71.020954665	5	2	1	4.6	0.55	33.75	0.41
82.023441735	5	1	1	33.63	0.49	1.09	0.53
95.028154746	5	2	1	18.07	0.54	22.83	0.49
108.0316101	5	1	1	19.47	0.46	28.44	0.32
119.03555398	5	2	1	2.89	0.43	36.32	0.4
130.038255849	5	1	1	24.38	0.32	11.04	0.53
145.042453514	5	1	1	13.39	0.55	15.33	0.52
158.047800505	5	1	1	24.73	0.6	35.07	0.35
173.052329656	5	1	1	11.17	0.22	4.34	0.3
184.055479894	5	1	1	19.9	0.59	23.87	0.45
199.061120102	5	2	1	22.89	0.26	28.56	0.25
218.065904638	5	1	0	25.24	0.44	1.95	0.48
233.070258831	5	2	0	33.66	0.24	30.97	0.29
244.076177286	5	1	0	20.39	0.24	11.11	0.41
259.078499363	5	2	0	9.45	0.23	5.33	0.41
270.084507115	5	1	0	11.53	0.25	1.62	0.56
283.088953327	5	2	0	3.82	0.26	7.64	0.2
298.093272033	5	2	0	9.03	0.22	6	0.44
311.101050609	5	2	0	13.39	0.55	15.33	0.52
324.105315677	5	1	0	18.34	0.42	21.92	0.38
335.109933617	5	1	0	19.9	0.59	23.87	0.45
348.113341028	5	1	0	27.33	0.37	30.46	0.22
361.116512955	5	2	0	7.2	0.47	6.22	0.56
376.121411817	5	1	0	12.89	0.49	21.36	0.33
391.125905634	5	1	0	23.28	0.22	7.53	0.4
402.131953149	5	1	0	32	0.22	14.69	0.46
