onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.007790143	5	2	0	28.31	0.2	19.5	0.49
30.011021012	5	2	0	7.48	0.29	9.63	0.28
41.015805944	5	2	0	31.63	0.33	27.28	0.45
52.020164698	5	2	0	5.48	0.43	35.03	0.22
67.023584037	5	1	0	11.7	0.29	0.07	0.48
82.02717715	5	2	0	27.05	0.34	23.06	0.47
93.031553966	5	2	0	34.26	0.28	15.91	0.54
104.034720004	5	2	0	36.93	0.32	26.58	0.46
115.039540929	5	1	0	21.62	0.45	32.14	0.31
130.044409141	5	1	0	37.04	0.24	8.91	0.55
145.049090017	5	2	0	6.95	0.28	12.22	0.27
158.052865491	5	1	0	10.55	0.33	2.76	0.47
171.058568545	5	2	0	31.69	0.25	26.54	0.32
184.064297571	5	1	0	10.45	0.48	19.99	0.26
199.068412941	5	2	0	22.58	0.21	24.16	0.2
218.07450156	5	1	1	26.03	0.21	0.11	0.46
229.076770144	5	2	1	31.63	0.33	27.28	0.45
244.081376701	5	1	1	22.1	0.53	22.78	0.27
257.085981955	5	2	1	21.62	0.45	32.14	0.31
272.090397848	5	1	1	15.33	0.22	2.55	0.39
283.093294316	5	2	1	17.47	0.5	33.16	0.26
308.103354935	5	2	1	28.39	0.27	15.02	0.59
321.106757898	5	2	1	8.01	0.53	30.19	0.26
342.115624514	5	2	1	21.27	0.48	29.19	0.32
353.119916212	5	2	1	26.64	0.47	35.09	0.39
368.123883723	5	1	1	14.12	0.56	6.42	0.58
383.127233342	5	1	1	37.99	0.35	25.12	0.52
396.130798803	5	1	1	34.67	0.38	21.95	0.52
409.136373446	5	2	1	9.17	0.55	21.94	0.39
422.14173567	5	2	1	20.23	0.32	34.01	0.22
