onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.007772155	5	1	1	31.71	0.4	33.04	0.29
30.010746559	5	2	1	20.12	0.22	17.14	0.37
45.015029885	5	1	1	24.46	0.26	1	0.36
56.017594282	5	2	1	10.13	0.43	15.04	0.41
69.024500062	5	1	1	39.2	0.3	35.41	0.33
82.030228302	5	1	1	30.42	0.36	3.78	0.38
93.03430504	5	2	1	24.96	0.22	17.98	0.44
106.039770308	5	1	1	21.83	0.29	29.99	0.2
121.044223925	5	2	1	36.68	0.25	19.94	0.49
136.048582969	5	2	1	2.12	0.41	6.41	0.4
147.052675965	5	2	1	9.52	0.57	28.68	0.32
158.058082915	5	1	1	14.53	0.5	16.65	0.21
173.062294961	5	1	1	35.61	0.23	23.04	0.35
184.065831542	5	1	1	25.47	0.43	4.03	0.57
199.071211763	5	2	1	32.76	0.43	28.83	0.53
218.079261923	5	1	0	13.21	0.57	16.86	0.34
231.081966547	5	1	0	8.41	0.52	10.81	0.3
246.086876805	5	1	0	10.21	0.49	19.91	0.22
271.094316004	5	1	0	35.61	0.23	23.04	0.35
284.099127863	5	2	0	37.23	0.39	29.61	0.54
299.105774191	5	1	0	19.02	0.34	17.41	0.36
312.109080679	5	1	0	36.66	0.43	23.72	0.57
323.112311022	5	1	0	31.71	0.4	33.04	0.29
334.114769043	5	2	0	6.16	0.53	32.58	0.39
347.11890382	5	1	0	2.25	0.29	0.54	0.56
362.121109656	5	1	0	28.48	0.35	0.74	0.56
377.123461262	5	2	0	36.68	0.25	19.94	0.49
388.127931027	5	2	0	10.13	0.43	15.04	0.41
399.132820106	5	2	0	22.22	0.41	29.48	0.39
412.1379327	5	1	0	30.97	0.46	38.64	0.25
