onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.00448455	5	1	1	37.28	0.22	10.48	0.6
28.00870476	5	1	1	22.73	0.51	36.21	0.28
43.011900775	5	2	1	6.16	0.53	32.58	0.39
56.014969422	5	2	1	15.81	0.58	17.64	0.55
71.019615155	5	2	1	36.56	0.45	27.05	0.57
84.024760533	5	2	1	22.1	0.42	31.94	0.38
99.027757045	5	1	1	13.21	0.57	16.86	0.34
114.032029144	5	1	1	17.45	0.47	16.19	0.5
125.034610464	5	2	1	0.45	0.55	12.29	0.44
136.0366193	5	1	1	13.58	0.52	13.75	0.46
149.040769947	5	2	1	1.32	0.29	20.76	0.25
164.044495943	5	2	1	9.63	0.44	17.42	0.25
175.05248608	5	1	1	27.01	0.54	34.33	0.28
188.057476221	5	1	1	27.32	0.42	33.85	0.29
199.063827262	5	1	1	14.03	0.43	17.35	0.32
218.070438128	5	1	0	15.34	0.23	3.27	0.3
233.073918267	5	1	0	27.01	0.54	34.33	0.28
246.077873681	5	1	0	25.55	0.2	6.89	0.3
257.084086872	5	2	0	24.37	0.28	18.08	0.59
272.089072705	5	1	0	13.58	0.52	13.75	0.46
283.094405825	5	2	0	29.29	0.34	36.85	0.27
294.099484077	5	2	0	32.7	0.28	17.68	0.59
319.109934797	5	2	0	9.63	0.44	17.42	0.25
340.120049967	5	2	0	15.81	0.58	17.64	0.55
355.126566253	5	1	0	34.6	0.3	9.08	0.38
368.132626836	5	2	0	2.74	0.6	5.56	0.38
381.135480419	5	2	0	24.38	0.27	28.62	0.25
396.139552325	5	1	0	6.13	0.27	4.93	0.31
409.144491139	5	1	0	37.28	0.22	10.48	0.6
422.149125643	5	1	0	28.45	0.26	4.17	0.6
