onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.007423465	5	1	1	25.55	0.2	6.89	0.3
28.012252992	5	2	1	36.16	0.46	33.9	0.6
39.018684642	5	2	1	32.7	0.28	17.68	0.59
52.02388107	5	1	1	37.04	0.59	37.3	0.41
65.029337096	5	1	1	25.38	0.28	25.45	0.26
78.034507136	5	1	1	21.51	0.28	17.35	0.3
93.03879893	5	1	1	28.78	0.47	30.47	0.31
106.041594867	5	2	1	16.16	0.2	13.61	0.46
119.044280321	5	1	1	30.97	0.46	38.64	0.25
130.051282018	5	2	1	2.72	0.34	4.93	0.21
145.056204614	5	1	1	29.45	0.42	12.34	0.52
160.059052503	5	2	1	5.17	0.33	2.73	0.57
175.06401419	5	2	1	9.63	0.39	8.44	0.53
186.067811687	5	1	1	18.02	0.5	15.13	0.56
201.073063787	5	1	1	19.02	0.34	17.41	0.36
218.079452605	5	2	0	13.65	0.38	19.65	0.32
229.081889368	5	2	0	32.76	0.43	28.83	0.53
244.086969672	5	1	0	39.2	0.3	35.41	0.33
269.094154753	5	1	0	21.63	0.4	36.45	0.2
280.09834215	5	2	0	36.64	0.22	32.77	0.26
295.102817812	5	1	0	37.42	0.48	1.9	0.54
308.107524594	5	1	0	36.56	0.45	27.05	0.57
319.110800899	5	1	0	17.58	0.55	29.04	0.28
332.114142239	5	2	0	7.8	0.35	31.37	0.24
347.11805158	5	2	0	22.06	0.57	34.05	0.42
360.12262646	5	2	0	18.71	0.54	30.24	0.53
373.128543339	5	1	0	35.04	0.25	21.17	0.32
384.134028022	5	2	0	35.71	0.26	21.67	0.42
395.137942774	5	2	0	24.96	0.22	17.98	0.44
410.141022906	5	2	0	16.29	0.27	37.27	0.21
