onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.008460326	5	1	1	12.59	0.38	18.47	0.26
28.016378295	5	1	1	23.46	0.51	11.61	0.52
39.02170835	5	2	1	17.78	0.6	38.65	0.56
50.024166285	5	2	1	25.63	0.47	32.05	0.37
63.028853193	5	1	1	21.37	0.36	12.8	0.59
78.033443158	5	2	1	21.99	0.26	13.99	0.39
93.037614289	5	1	1	38.79	0.21	33.05	0.3
108.043060344	5	2	1	18.93	0.52	38.14	0.25
121.049953563	5	2	1	15.77	0.58	20.39	0.55
136.053518815	5	2	1	32.61	0.52	35.75	0.41
149.057818046	5	2	1	8.24	0.53	23.91	0.2
162.063627896	5	1	1	31.98	0.51	37.85	0.3
177.066968486	5	2	1	5.39	0.46	36.81	0.43
188.072116137	5	1	1	38.58	0.46	31.08	0.6
201.076693125	5	1	1	10.03	0.29	4.17	0.52
218.0832888	5	2	0	20.51	0.57	36.55	0.35
229.086602805	5	1	0	33.49	0.25	25.21	0.33
240.091556988	5	2	0	9.65	0.44	8.35	0.58
253.094965415	5	1	0	13.79	0.51	14.81	0.4
264.099074598	5	1	0	6.04	0.21	2.33	0.47
277.100835102	5	1	0	18.34	0.26	9.66	0.47
292.103328805	5	1	0	21.21	0.3	4.36	0.54
307.108405886	5	1	0	26.18	0.26	15.22	0.51
322.113128825	5	2	0	18.93	0.52	38.14	0.25
345.125864958	5	2	0	0.34	0.49	12.74	0.28
358.127802439	5	1	0	34.78	0.36	25.47	0.38
369.131409978	5	2	0	11.65	0.44	37.42	0.33
382.135413002	5	1	0	19.1	0.4	6.88	0.42
397.141332265	5	1	0	7.32	0.59	14.67	0.22
412.144603982	5	1	0	38.79	0.21	33.05	0.3
