onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.006820493	5	1	1	36.64	0.33	27.06	0.5
30.010803263	5	1	1	25.9	0.38	27.84	0.27
45.015947737	5	1	1	10.94	0.48	11.72	0.46
56.021211815	5	2	1	20.51	0.57	36.55	0.35
71.025179483	5	2	1	8.24	0.4	7.28	0.55
84.028072407	5	1	1	34.61	0.21	10.58	0.46
95.032503558	5	1	1	30.08	0.39	33.27	0.26
106.036022789	5	1	1	12.87	0.3	18.31	0.24
117.03867129	5	1	1	39.45	0.46	20.1	0.6
128.041591283	5	2	1	5.6	0.48	18.27	0.38
143.044375719	5	2	1	6.04	0.21	2.33	0.47
156.05016887	5	2	1	6.62	0.44	10.9	0.33
169.052816684	5	1	1	28.13	0.2	2.3	0.4
184.059207945	5	1	1	14.44	0.38	15.39	0.32
199.064097894	5	2	1	18.47	0.56	17.11	0.59
218.069222953	5	1	0	30.71	0.33	24.39	0.34
229.072803168	5	1	0	28.22	0.28	13.69	0.34
242.078985271	5	1	0	34.64	0.25	22.84	0.36
255.082422993	5	1	0	39.04	0.21	23.23	0.37
266.087260254	5	1	0	6.62	0.44	10.9	0.33
277.091403416	5	1	0	12.59	0.38	18.47	0.26
288.094937102	5	2	0	27.61	0.3	22.23	0.43
303.099209185	5	1	0	11.73	0.57	12.9	0.34
314.104187546	5	2	0	25.63	0.47	32.05	0.37
329.107069761	5	1	0	11.31	0.51	4.25	0.52
344.110568079	5	1	0	24.12	0.46	11.63	0.5
357.112403943	5	1	0	28.19	0.31	10.74	0.55
372.115964153	5	2	0	12.7	0.31	24.71	0.2
385.119288057	5	2	0	7.99	0.27	17.48	0.2
400.124185569	5	2	0	19.14	0.34	27.35	0.23
