onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.006102874	5	2	1	36.89	0.25	31.23	0.4
28.011143656	5	1	1	13.8	0.6	14.96	0.42
39.014722571	5	1	1	16.79	0.38	20.4	0.25
50.016902569	5	1	1	1.4	0.5	1.68	0.39
65.01987846	5	1	1	39.74	0.31	29.71	0.54
78.024105219	5	2	1	30.89	0.35	30.39	0.45
91.027922845	5	1	1	28.77	0.25	7.21	0.55
106.033569371	5	1	1	26.95	0.21	20.45	0.28
121.036695934	5	1	1	11.7	0.29	0.07	0.48
134.041022525	5	1	1	9.14	0.39	0.72	0.57
149.044372635	5	1	1	24.15	0.6	24.72	0.43
164.048349722	5	1	1	10.07	0.3	2.62	0.36
177.052540078	5	1	1	16.25	0.42	9.54	0.51
188.056921976	5	1	1	6.86	0.49	3.53	0.59
201.061735488	5	2	1	7.48	0.29	9.63	0.28
218.067657255	5	2	0	35.33	0.42	32	0.52
231.069698494	5	1	0	32.35	0.29	0.59	0.47
246.074462565	5	2	0	33.39	0.34	24.22	0.58
257.077322956	5	1	0	22.03	0.56	32.19	0.29
272.083882383	5	1	0	39.03	0.4	12.21	0.44
285.08771648	5	1	0	35.62	0.4	7.49	0.47
298.093357757	5	1	0	35.78	0.59	0.76	0.6
311.097588888	5	2	0	5.48	0.27	4.86	0.56
322.104036944	5	2	0	7.39	0.57	17.63	0.5
337.108180068	5	1	0	22.99	0.42	31.96	0.28
348.112222049	5	2	0	20.67	0.32	16.82	0.5
359.116767344	5	1	0	37.71	0.24	9.1	0.41
374.120528799	5	1	0	32.93	0.37	12.91	0.53
389.124453313	5	2	0	1.73	0.44	8.83	0.29
400.128605475	5	1	0	15.33	0.22	2.55	0.39
