onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.010562695	5	1	0	19.24	0.42	37.94	0.24
32.014551959	5	1	0	12.16	0.33	18.26	0.24
45.016436034	5	2	0	8.01	0.53	30.19	0.26
60.0206286	5	1	0	1.4	0.5	1.68	0.39
75.025235544	5	1	0	36.63	0.37	18.52	0.48
88.02698327	5	1	0	18.34	0.33	29.87	0.24
99.030523184	5	1	0	16.33	0.58	24.88	0.2
112.034864501	5	2	0	2.68	0.38	7.8	0.31
125.040094207	5	1	0	12.83	0.53	14.86	0.49
136.043357387	5	2	0	38.15	0.51	28.85	0.58
149.049005225	5	2	0	18.89	0.21	16.93	0.32
164.05051862	5	1	0	21.83	0.24	5.77	0.48
175.05464289	5	1	0	18.13	0.46	29.37	0.21
200.067723469	5	2	0	3.96	0.3	2.94	0.51
211.071272063	5	1	0	14.25	0.45	17.64	0.23
228.076546584	5	1	1	21.27	0.48	29.19	0.32
243.083285613	5	1	1	28.07	0.22	13.93	0.38
256.087725586	5	1	1	37.71	0.24	9.1	0.41
271.091379261	5	2	1	6.82	0.57	11.15	0.29
282.093912274	5	1	1	23.79	0.43	37.5	0.23
297.097972724	5	1	1	22.03	0.56	32.19	0.29
310.101163193	5	2	1	5.48	0.27	4.86	0.56
323.105117188	5	1	1	27.33	0.57	37.17	0.38
334.110005845	5	1	1	17.94	0.34	8.69	0.45
349.11577287	5	1	1	3.96	0.3	2.94	0.51
360.119807766	5	1	1	35.16	0.25	20.29	0.3
381.125506257	5	1	1	14.45	0.49	19.5	0.31
392.133083934	5	2	1	4.74	0.53	22.31	0.51
407.136395084	5	1	1	15.33	0.22	2.55	0.39
420.141533182	5	1	1	28.71	0.22	13.72	0.31
