onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.007704086	5	1	0	39.82	0.48	33.29	0.5
32.01177915	5	1	0	31.42	0.25	16.01	0.52
45.017084807	5	2	0	26.14	0.36	30.85	0.27
60.020341747	5	1	0	13.65	0.49	14.16	0.46
71.026906695	5	1	0	19.39	0.41	20.9	0.36
86.03157915	5	1	0	25.38	0.23	9.66	0.56
97.034820127	5	1	0	6.95	0.28	12.22	0.27
112.041250556	5	1	0	38.98	0.36	4.45	0.56
127.045894714	5	2	0	6.63	0.44	31.56	0.31
140.050178478	5	2	0	27.44	0.29	34.36	0.2
153.056005297	5	1	0	17.94	0.34	8.69	0.45
166.060153413	5	1	0	16.47	0.31	5.33	0.39
177.063253824	5	1	0	38.46	0.45	1.61	0.57
188.066801921	5	2	0	8.47	0.22	4.61	0.32
201.071482454	5	1	0	28.07	0.22	13.93	0.38
218.076125077	5	1	1	6.43	0.48	8.19	0.26
229.082667617	5	1	1	35.62	0.4	7.49	0.47
240.086376215	5	1	1	6.82	0.57	11.15	0.29
255.088219522	5	1	1	38.15	0.51	28.85	0.58
268.091806572	5	1	1	13.12	0.57	13.16	0.54
279.098312113	5	1	1	22.1	0.53	22.78	0.27
290.104012552	5	1	1	25.38	0.23	9.66	0.56
305.109279397	5	2	1	17.05	0.23	11.55	0.33
320.113031587	5	1	1	29.18	0.49	32.84	0.37
333.116192477	5	2	1	2.68	0.38	7.8	0.31
348.120417713	5	1	1	29.81	0.55	34.83	0.44
361.124748776	5	1	1	28.07	0.22	13.93	0.38
376.130455985	5	1	1	26.03	0.21	0.11	0.46
387.134731992	5	2	1	16.38	0.49	34.15	0.27
400.141782584	5	2	1	19.68	0.51	17.31	0.58
