onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.00900298	5	1	1	17.94	0.34	8.69	0.45
28.013448522	5	1	1	38.7	0.27	22.38	0.47
39.021553194	5	1	1	27.44	0.29	34.36	0.2
50.026881878	5	1	1	22.57	0.43	23.42	0.41
65.034502573	5	1	1	10.85	0.51	14.86	0.2
78.039106728	5	2	1	11.48	0.25	11.01	0.57
91.044456106	5	2	1	21.82	0.6	34.97	0.45
106.048197358	5	2	1	23.79	0.43	37.5	0.23
121.05316007	5	2	1	37.41	0.34	21.17	0.59
134.057092749	5	2	1	18.34	0.33	29.87	0.24
149.06342089	5	2	1	30.89	0.35	30.39	0.45
164.068419618	5	2	1	31.61	0.35	19.29	0.56
177.072113268	5	1	1	10.55	0.33	2.76	0.47
188.074844568	5	2	1	39.99	0.4	34.8	0.45
201.079118471	5	1	1	5.8	0.3	8.58	0.26
218.084562948	5	1	0	5.28	0.6	11.13	0.37
231.089452422	5	2	0	17.17	0.52	37.69	0.43
246.092824885	5	1	0	15.42	0.32	23.37	0.23
257.098445897	5	2	0	38.48	0.21	21.13	0.5
272.103053577	5	1	0	35.62	0.4	7.49	0.47
285.105148611	5	1	0	39.03	0.4	12.21	0.44
298.109316435	5	1	0	35.78	0.59	0.76	0.6
311.111812949	5	2	0	7.48	0.29	9.63	0.28
322.115406035	5	1	0	38.15	0.51	28.85	0.58
337.121230612	5	1	0	12.16	0.33	18.26	0.24
348.124737798	5	1	0	8.04	0.54	5.99	0.56
359.128670929	5	2	0	1.36	0.38	22.59	0.35
374.134305079	5	1	0	25.53	0.35	3.07	0.55
389.13707282	5	1	0	12.6	0.22	4.89	0.29
400.141079069	5	1	0	16.14	0.6	18.13	0.4
