onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.008876858	5	2	0	7.39	0.57	17.63	0.5
30.01403765	5	2	0	38.69	0.41	33.01	0.46
41.017564909	5	2	0	0.33	0.53	5.49	0.27
52.022856944	5	2	0	30.73	0.3	28.08	0.47
67.028906098	5	1	0	6.82	0.57	11.15	0.29
82.034280744	5	2	0	36.87	0.4	31.48	0.49
93.039464931	5	1	0	38.46	0.43	36.01	0.45
104.043402382	5	1	0	35.16	0.25	20.29	0.3
115.047181553	5	1	0	14.33	0.33	25.72	0.25
130.050992654	5	2	0	3.46	0.34	26.51	0.2
145.056698621	5	2	0	2.68	0.38	7.8	0.31
158.061356911	5	1	0	5.48	0.43	35.03	0.22
171.065460827	5	2	0	30.5	0.36	13.1	0.53
184.068650701	5	1	0	24.7	0.24	7.12	0.48
199.07352508	5	2	0	16.41	0.57	37.19	0.37
218.07902088	5	1	1	25.53	0.35	3.07	0.55
229.083553483	5	2	1	0.33	0.53	5.49	0.27
244.086266642	5	1	1	10.85	0.51	14.86	0.2
257.091775275	5	2	1	14.33	0.33	25.72	0.25
272.097368031	5	2	1	15.27	0.53	23.44	0.5
283.10006407	5	2	1	13.5	0.48	28.52	0.3
298.105105476	5	1	1	10.55	0.33	2.76	0.47
311.110039031	5	1	1	6.15	0.54	7	0.34
322.116882255	5	1	1	16.06	0.46	11.62	0.48
333.119872107	5	2	1	15.69	0.29	13.71	0.34
348.124144807	5	2	1	17.17	0.52	37.69	0.43
363.127812969	5	1	1	26.81	0.3	22.92	0.34
376.132274994	5	1	1	27.96	0.52	38.31	0.41
389.13906742	5	2	1	36.6	0.21	10.86	0.54
402.143328166	5	2	1	3.21	0.46	7.86	0.32
