onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.005492727	5	2	1	37.65	0.52	28.63	0.59
32.009595843	5	2	1	32.93	0.37	12.91	0.53
45.012962202	5	1	1	26.03	0.21	0.11	0.46
60.017603265	5	1	1	36.65	0.36	33.66	0.38
71.020206242	5	2	1	23.7	0.22	28.32	0.21
86.023417785	5	2	1	21.41	0.46	28.71	0.42
99.027049369	5	2	1	13.65	0.49	14.16	0.46
112.02969163	5	2	1	7.48	0.29	9.63	0.28
123.036743258	5	1	1	5.27	0.36	5.29	0.21
138.040930782	5	2	1	10.69	0.29	11.16	0.28
149.042827362	5	1	1	8.39	0.33	2.21	0.36
160.046771641	5	1	1	38.46	0.43	36.01	0.45
171.052401367	5	1	1	38.98	0.36	4.45	0.56
186.055706804	5	1	1	15.33	0.22	2.55	0.39
199.060839747	5	1	1	16.38	0.49	34.15	0.27
218.068177302	5	1	0	29.81	0.55	34.83	0.44
233.073437924	5	1	0	15.69	0.29	13.71	0.34
246.07624161	5	2	0	6.63	0.44	31.56	0.31
261.081873848	5	2	0	26.53	0.31	7.63	0.6
276.085140336	5	1	0	25.53	0.35	3.07	0.55
289.089947471	5	1	0	14.76	0.31	7.88	0.32
300.094268436	5	1	0	30.12	0.35	21.78	0.49
313.099127375	5	2	0	19.31	0.23	5.24	0.4
326.104439072	5	2	0	3.21	0.46	7.86	0.32
337.108311843	5	2	0	17.17	0.52	37.69	0.43
350.113438552	5	1	0	13.5	0.48	28.52	0.3
365.115672081	5	2	0	15.27	0.53	23.44	0.5
376.120241134	5	2	0	6.24	0.34	14.46	0.24
391.123728552	5	2	0	10.69	0.29	11.16	0.28
402.128320609	5	1	0	32.23	0.58	33.03	0.54
