onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.008466371	5	2	1	25.12	0.47	15.18	0.6
32.0123215	5	2	1	6.24	0.34	14.46	0.24
45.01877567	5	1	1	6.82	0.57	11.15	0.29
60.022918704	5	1	1	21.57	0.56	33.31	0.39
73.026715999	5	2	1	30.73	0.3	28.08	0.47
86.031415818	5	1	1	14.76	0.31	7.88	0.32
101.035223502	5	2	1	12.16	0.33	18.26	0.24
112.04054307	5	2	1	36.63	0.37	18.52	0.48
127.046436872	5	2	1	16.63	0.27	17.73	0.26
138.051020637	5	2	1	24.7	0.24	7.12	0.48
151.054014352	5	1	1	29.81	0.55	34.83	0.44
166.058744408	5	1	1	16.25	0.42	9.54	0.51
179.064280054	5	2	1	16.12	0.56	34.57	0.39
190.066775759	5	1	1	34.54	0.54	35.48	0.34
201.07181446	5	1	1	15.55	0.54	27.9	0.32
218.07854266	5	2	0	29.6	0.25	16.63	0.41
233.082214278	5	2	0	7.48	0.29	9.63	0.28
246.085448245	5	1	0	8.39	0.33	2.21	0.36
257.089122627	5	1	0	16.63	0.27	17.73	0.26
270.095157959	5	2	0	16.25	0.42	9.54	0.51
281.098940557	5	2	0	30.41	0.26	8.85	0.41
294.104837868	5	1	0	27.96	0.52	38.31	0.41
309.108693924	5	1	0	5.27	0.36	5.29	0.21
324.113950264	5	2	0	16.35	0.52	35.99	0.4
335.117698662	5	2	0	26.81	0.3	22.92	0.34
348.121853065	5	2	0	25.12	0.47	15.18	0.6
363.129345261	5	2	0	8.47	0.22	4.61	0.32
374.133833975	5	1	0	35.62	0.4	7.49	0.47
387.138771288	5	2	0	17.17	0.45	18.88	0.42
402.14270936	5	2	0	0.6	0.54	28	0.3
