onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.00977873	5	2	1	37.99	0.35	25.12	0.52
32.015616669	5	2	1	30.73	0.3	28.08	0.47
45.022325338	5	1	1	38.98	0.36	4.45	0.56
56.026513375	5	2	1	30.89	0.35	30.39	0.45
71.029136617	5	2	1	17.47	0.5	33.16	0.26
84.033205019	5	1	1	36.97	0.5	37.23	0.45
95.035429367	5	2	1	0.6	0.54	28	0.3
106.041573614	5	1	1	8.47	0.22	4.61	0.32
121.046398926	5	1	1	32.35	0.29	0.59	0.47
132.049874988	5	2	1	12.78	0.23	10.45	0.52
147.054523198	5	1	1	22.58	0.21	24.16	0.2
158.059425236	5	1	1	14.16	0.34	8.36	0.54
171.063685838	5	1	1	13.79	0.59	27.73	0.25
184.068047238	5	2	1	3.58	0.51	8.83	0.28
199.072586947	5	1	1	16.84	0.34	19.86	0.3
218.077088945	5	1	0	16.25	0.42	9.54	0.51
233.079965544	5	1	0	5.27	0.36	5.29	0.21
246.084230255	5	1	0	9.69	0.24	4.4	0.53
261.088853528	5	1	0	21.27	0.48	29.19	0.32
276.092585878	5	1	0	11.7	0.22	1.17	0.23
289.097284017	5	1	0	34.26	0.28	15.91	0.54
304.10319862	5	1	0	33.57	0.36	19.11	0.56
319.107030387	5	2	0	17.17	0.52	37.69	0.43
330.11244594	5	2	0	2.68	0.38	7.8	0.31
343.115962923	5	2	0	25.86	0.32	36.04	0.26
356.118836939	5	2	0	16.35	0.52	35.99	0.4
369.122653065	5	1	0	32.71	0.2	13.59	0.43
380.126555391	5	2	0	34.05	0.27	23.14	0.44
391.131593719	5	2	0	21.57	0.56	33.31	0.39
402.134346644	5	1	0	34.54	0.54	35.48	0.34
