onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.006123577	5	2	0	7.39	0.57	17.63	0.5
30.0114058	5	2	0	11.56	0.38	19.7	0.37
43.016253715	5	1	0	15.48	0.55	14.09	0.57
54.020314684	5	1	0	14.16	0.34	8.36	0.54
67.025672727	5	2	0	4.24	0.44	9.99	0.37
80.028330031	5	2	0	30.89	0.35	30.39	0.45
95.033482732	5	2	0	17.94	0.39	39.28	0.21
106.036491631	5	1	0	13.67	0.24	9.76	0.35
117.039218601	5	2	0	6.82	0.57	11.15	0.29
128.042817743	5	1	0	6.15	0.54	7	0.34
143.047005805	5	2	0	16.84	0.34	19.86	0.3
158.049220324	5	1	0	38.15	0.51	28.85	0.58
169.052051353	5	2	0	5.48	0.43	35.03	0.22
184.055202467	5	1	0	9.14	0.39	0.72	0.57
197.060659404	5	2	0	13.65	0.49	14.16	0.46
218.067254772	5	2	1	15.11	0.35	22.6	0.34
231.073315122	5	2	1	30.29	0.33	23.96	0.4
246.078675738	5	2	1	6.63	0.44	31.56	0.31
261.0826415	5	2	1	39.97	0.51	34.78	0.6
272.086323733	5	2	1	5.48	0.43	35.03	0.22
283.090580285	5	1	1	21.57	0.56	33.31	0.39
296.093652256	5	1	1	36.6	0.21	10.86	0.54
311.09725119	5	1	1	12.16	0.33	18.26	0.24
324.101945775	5	2	1	4.19	0.4	8.45	0.33
335.107077136	5	2	1	2.85	0.31	3.7	0.27
346.110988188	5	1	1	18.34	0.33	29.87	0.24
359.115843162	5	1	1	34.54	0.54	35.48	0.34
372.119221811	5	1	1	35.78	0.59	0.76	0.6
387.12340412	5	2	1	7.39	0.57	17.63	0.5
402.128372659	5	1	1	38.46	0.45	1.61	0.57
