onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.005409996	5	1	1	6.82	0.57	11.15	0.29
32.012784277	5	2	1	27.05	0.34	23.06	0.47
45.018611853	5	2	1	4.74	0.53	22.31	0.51
58.025560908	5	1	1	32.71	0.2	13.59	0.43
73.027407203	5	2	1	2.68	0.38	7.8	0.31
84.031396616	5	2	1	14.16	0.46	35.86	0.31
97.034591174	5	1	1	11.52	0.59	14.71	0.53
108.038979723	5	1	1	15.9	0.27	4.77	0.59
119.042727511	5	2	1	4.39	0.46	8.65	0.38
134.046859155	5	1	1	9.69	0.24	4.4	0.53
145.049895003	5	1	1	21.27	0.48	29.19	0.32
160.054593523	5	1	1	36.63	0.37	18.52	0.48
171.059029814	5	2	1	31.69	0.25	26.54	0.32
184.064394394	5	2	1	16.35	0.52	35.99	0.4
199.070010667	5	1	1	39.03	0.4	12.21	0.44
218.076618941	5	2	0	2.94	0.38	12.93	0.25
231.082994481	5	2	0	30.73	0.3	28.08	0.47
242.086785234	5	1	0	15.9	0.27	4.77	0.59
255.09042796	5	1	0	30.29	0.33	23.96	0.4
270.095091474	5	2	0	11.52	0.59	14.71	0.53
283.101392893	5	2	0	6.95	0.28	12.22	0.27
294.105631346	5	1	0	36.63	0.37	18.52	0.48
307.113307619	5	1	0	11.7	0.29	0.07	0.48
322.117102347	5	1	0	14.76	0.31	7.88	0.32
337.122234493	5	2	0	1.36	0.38	22.59	0.35
348.127518555	5	1	0	10.55	0.33	2.76	0.47
363.132845613	5	1	0	37.52	0.25	25.21	0.36
376.136423696	5	1	0	38.69	0.41	33.01	0.46
387.141267857	5	2	0	26.15	0.53	33.6	0.47
398.146156668	5	1	0	28.39	0.27	15.02	0.59
