onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.01045211	5	2	0	8.01	0.53	30.19	0.26
32.016581258	5	1	0	17.4	0.31	12.61	0.45
45.019177802	5	1	0	37.71	0.24	9.1	0.41
60.021614731	5	2	0	29.12	0.5	35.8	0.42
75.028134868	5	1	0	26.03	0.21	0.11	0.46
88.031938762	5	1	0	39.82	0.48	33.29	0.5
99.038579247	5	2	0	15.11	0.35	22.6	0.34
112.043051971	5	1	0	31.69	0.25	26.54	0.32
125.047654301	5	1	0	12.47	0.48	13.3	0.42
136.052896857	5	1	0	14.12	0.56	6.42	0.58
149.054992812	5	1	0	29.32	0.49	23.92	0.55
164.059974851	5	1	0	15.33	0.22	2.55	0.39
175.062931575	5	2	0	20.23	0.32	34.01	0.22
190.065592538	5	1	0	26.81	0.3	22.92	0.34
201.071908074	5	2	0	4.39	0.46	8.65	0.38
218.07545193	5	2	1	17.94	0.39	39.28	0.21
233.079413883	5	2	1	4.24	0.44	9.99	0.37
246.085005937	5	1	1	22.1	0.53	22.78	0.27
261.087377873	5	2	1	29.6	0.25	16.63	0.41
272.092364801	5	2	1	16.38	0.49	34.15	0.27
287.096592024	5	1	1	26.95	0.57	28.1	0.52
300.102105026	5	2	1	4.58	0.44	7.88	0.24
313.107001242	5	1	1	10.45	0.48	19.99	0.26
324.110059034	5	1	1	35.16	0.25	20.29	0.3
339.113238916	5	2	1	26.81	0.3	22.92	0.34
350.117108526	5	1	1	10.85	0.51	14.86	0.2
361.118041214	5	2	1	19.24	0.42	37.94	0.24
372.122679859	5	2	1	1.36	0.38	22.59	0.35
387.125601243	5	1	1	17.94	0.34	8.69	0.45
400.133012849	5	1	1	10.55	0.33	2.76	0.47
