onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.009479566	5	1	0	34.15	0.22	23.32	0.38
32.014695841	5	2	0	10.45	0.48	19.99	0.26
45.020703493	5	1	0	10.85	0.51	14.86	0.2
56.02372024	5	1	0	19.57	0.43	14.58	0.55
69.028174223	5	2	0	6.29	0.6	10.46	0.46
80.032124875	5	2	0	36.97	0.5	37.23	0.45
93.036520794	5	2	0	14.75	0.3	12.44	0.43
108.040292173	5	1	0	35.16	0.25	20.29	0.3
123.044557719	5	1	0	8.39	0.33	2.21	0.36
134.050490406	5	2	0	18.32	0.48	33.17	0.28
147.051663021	5	1	0	35.21	0.23	17.22	0.43
162.05666384	5	2	0	2.85	0.31	3.7	0.27
173.062490289	5	2	0	0.6	0.54	28	0.3
186.067679639	5	2	0	12.16	0.33	18.26	0.24
201.072135774	5	1	0	32.35	0.29	0.59	0.47
218.078272749	5	2	1	35.21	0.23	17.22	0.43
233.081794449	5	2	1	20.23	0.32	34.01	0.22
246.085958867	5	2	1	3.24	0.29	21.19	0.23
261.089736459	5	1	1	2.94	0.38	12.93	0.25
274.095454214	5	2	1	28.31	0.2	19.5	0.49
287.099554617	5	1	1	39.82	0.48	33.29	0.5
302.103028791	5	2	1	37.81	0.42	27.18	0.53
313.109037932	5	1	1	26.15	0.53	33.6	0.47
328.113055719	5	2	1	19.57	0.43	14.58	0.55
339.118046122	5	2	1	12.36	0.49	35.15	0.2
352.120874011	5	1	1	8.01	0.53	30.19	0.26
367.123928174	5	2	1	6.29	0.6	10.46	0.46
380.127047118	5	1	1	25.86	0.32	36.04	0.26
391.131106843	5	1	1	25.53	0.35	3.07	0.55
402.134644293	5	2	1	11.56	0.38	19.7	0.37
