onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.006559508	5	2	0	11.23	0.52	15.14	0.33
30.011681627	5	1	0	31.57	0.52	10.3	0.57
41.016690132	5	2	0	18.56	0.52	23.39	0.33
56.022700122	5	1	0	10.37	0.2	8.67	0.43
69.026793372	5	1	0	17.27	0.2	5.56	0.26
84.030673133	5	1	0	23.67	0.28	9.47	0.42
95.033211229	5	2	0	1.96	0.58	4.29	0.49
108.037622534	5	1	0	26.65	0.32	10.29	0.6
121.042944139	5	1	0	35.2	0.33	21.18	0.51
136.044664233	5	2	0	14	0.29	27.22	0.26
149.047227197	5	1	0	29.9	0.32	7.25	0.38
160.053941693	5	1	0	24.6	0.26	17.45	0.4
171.056891935	5	2	0	17.63	0.47	36.07	0.46
186.059075018	5	1	0	8.66	0.3	7.37	0.47
201.062763837	5	2	0	20.19	0.53	24.72	0.4
218.069516508	5	1	1	25.32	0.24	14.35	0.29
231.074079453	5	1	1	18.46	0.29	13.4	0.31
244.079326747	5	1	1	29.79	0.48	17.83	0.6
255.082499965	5	2	1	12.9	0.29	8.65	0.59
268.087487838	5	2	1	36.8	0.42	32.06	0.6
283.093419815	5	1	1	35.2	0.54	29.82	0.56
294.097524154	5	2	1	5.4	0.48	8.7	0.21
305.102322919	5	2	1	3.61	0.35	7.55	0.22
320.107499421	5	1	1	38.87	0.45	29.47	0.57
335.112409435	5	2	1	14	0.29	27.22	0.26
350.117939461	5	1	1	30.9	0.51	38.24	0.37
365.121955935	5	2	1	6.62	0.38	32.44	0.22
376.124605926	5	1	1	24.54	0.44	10.14	0.54
387.12959371	5	1	1	29.15	0.33	16.84	0.45
400.131887477	5	1	1	3.13	0.4	1.07	0.53
