onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.005131242	5	2	1	35.68	0.27	24.88	0.44
28.010094227	5	2	1	34.11	0.48	28.73	0.57
39.013261099	5	1	1	27.43	0.55	3.61	0.57
50.017855561	5	2	1	8.5	0.5	15.31	0.34
65.023118617	5	1	1	10.66	0.59	14.5	0.34
78.028201681	5	2	1	17.83	0.28	20.27	0.2
91.03207268	5	1	1	11.23	0.52	15.14	0.33
104.033948814	5	1	1	3.26	0.26	0.5	0.35
115.038389957	5	1	1	17.27	0.2	5.56	0.26
130.041721085	5	1	1	26.65	0.32	10.29	0.6
145.046207275	5	1	1	20.15	0.6	22.06	0.25
158.052123124	5	1	1	22.93	0.35	4.02	0.36
173.056918507	5	2	1	8.71	0.39	15.2	0.38
184.061782516	5	1	1	11.2	0.2	4.39	0.54
197.0632935	5	1	1	32.22	0.36	9.41	0.54
218.067369271	5	1	0	32.22	0.36	9.41	0.54
233.072070519	5	1	0	0.25	0.32	0.28	0.27
248.074934248	5	2	0	24.63	0.4	33.07	0.27
263.077306126	5	2	0	6.75	0.35	32.09	0.31
274.080208398	5	1	0	13.54	0.49	12.52	0.53
285.084695043	5	1	0	30.68	0.43	21.59	0.46
298.087178075	5	1	0	30.82	0.37	11.28	0.49
311.092251745	5	1	0	36.57	0.21	10.41	0.41
324.095814604	5	1	0	29.15	0.33	16.84	0.45
335.099083318	5	2	0	14.56	0.48	33.59	0.23
348.103851206	5	1	0	11.36	0.36	4.35	0.45
361.111390159	5	1	0	10.99	0.21	8.21	0.41
376.11732782	5	1	0	12.9	0.29	8.65	0.59
387.121442746	5	2	0	19.63	0.57	37.98	0.26
398.127006747	5	2	0	14.48	0.42	26.04	0.29
