onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.010054616	5	2	1	19.09	0.27	10.28	0.46
32.015572776	5	2	1	0.19	0.58	8.88	0.27
45.020221568	5	1	1	11.64	0.57	19.61	0.35
58.024307252	5	1	1	17.02	0.57	21.35	0.5
71.03108754	5	1	1	25.58	0.22	0.15	0.41
82.033294788	5	1	1	25.24	0.55	33.29	0.47
95.036215098	5	2	1	3.46	0.54	23.99	0.44
110.039878595	5	1	1	36.55	0.35	33.2	0.36
123.04749479	5	2	1	7.76	0.37	2.61	0.6
138.053205021	5	1	1	19.94	0.26	4.06	0.56
149.057878719	5	1	1	34.3	0.2	4.26	0.42
160.060132113	5	1	1	33.76	0.35	3.79	0.36
171.066512209	5	2	1	21	0.29	16.13	0.56
186.071503559	5	2	1	21.81	0.48	30.16	0.45
197.07523059	5	1	1	14.55	0.53	35.32	0.26
218.082245688	5	1	0	33.76	0.35	3.79	0.36
231.08497833	5	1	0	35.75	0.27	23.96	0.29
244.088892571	5	2	0	14.55	0.53	35.32	0.26
255.093683122	5	2	0	13.58	0.49	18.02	0.42
266.098732722	5	1	0	18.59	0.59	26.16	0.33
281.10342534	5	1	0	15.29	0.34	16.06	0.29
294.107617762	5	2	0	5.62	0.46	3.99	0.6
305.113388365	5	2	0	16.49	0.3	9.89	0.58
316.116905006	5	2	0	26.1	0.6	38.51	0.51
329.120910037	5	2	0	20.46	0.52	31.98	0.37
340.125913492	5	1	0	13.46	0.47	29.52	0.24
353.130903221	5	1	0	35.37	0.42	11.36	0.54
368.134296716	5	1	0	27.7	0.45	24.39	0.49
383.138800152	5	2	0	15.19	0.32	14.48	0.47
398.144447466	5	1	0	11.1	0.51	12.89	0.36
