onset	duration	choice	agent	money_left	probability_left	money_right	probability_right
17.008466762	5	1	1	14.62	0.58	36.37	0.2
30.013998292	5	1	1	10.21	0.49	19.91	0.22
45.017149416	5	2	1	18.71	0.54	30.24	0.53
56.021601273	5	1	1	13.35	0.58	35.57	0.21
69.025618185	5	1	1	4.39	0.5	7.39	0.28
82.031395383	5	1	1	30.42	0.36	3.78	0.38
93.03553461	5	2	1	30.93	0.52	38.23	0.4
106.041910492	5	1	1	21.01	0.53	29.39	0.4
121.044411904	5	2	1	22.94	0.35	37.04	0.25
136.049787322	5	2	1	30.03	0.44	36.35	0.4
147.054236021	5	2	1	7.85	0.55	22.09	0.42
158.059110187	5	2	1	22.1	0.42	31.94	0.38
173.06182267	5	2	1	3.37	0.59	9.82	0.3
184.067778363	5	2	1	6.16	0.53	32.58	0.39
209.077225347	5	2	1	32.67	0.55	30.84	0.6
228.086920741	5	1	0	36.64	0.32	19.47	0.51
241.091547578	5	2	0	33.43	0.57	34.29	0.54
256.093970158	5	2	0	2.72	0.34	4.93	0.21
271.097756815	5	1	0	3.37	0.59	9.82	0.3
284.105577192	5	2	0	27.14	0.35	16.79	0.5
299.108675347	5	2	0	3.28	0.46	8.41	0.23
312.113580999	5	1	0	29.95	0.23	7.52	0.42
323.118554425	5	1	0	14.62	0.58	36.37	0.2
334.123103204	5	1	0	28.48	0.35	0.74	0.56
347.125040379	5	1	0	15.33	0.39	11.95	0.47
362.129036822	5	1	0	18.84	0.44	0.14	0.49
377.133243982	5	1	0	22.94	0.35	37.04	0.25
388.136578029	5	1	0	13.35	0.58	35.57	0.21
399.14039634	5	1	0	13.21	0.57	16.86	0.34
412.146675364	5	1	0	31.36	0.22	4.44	0.59
